round,treatment,interval,controller,decision_time_utc,exit_time_utc,symbol,side,size_fraction,score_bps,stop_bps,event,stress_net_payoff_bps,stress_initial_capital_return_fraction
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-20T15:00:00+00:00,2024-08-20T16:01:00+00:00,BTCUSDT,long,0.027190434357397382,5.063059757176338,183.88819885253906,timeout,-82.6918716430664,-0.00022484279078011272
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-20T15:00:00+00:00,2024-08-20T16:01:00+00:00,ETHUSDT,long,0.028916110892508718,7.760489476194828,172.9139862060547,timeout,-35.289276123046875,-0.00010204286216903835
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-20T15:00:00+00:00,2024-08-20T16:01:00+00:00,SOLUSDT,long,0.028496775110891572,4.349114750700914,175.4584503173828,timeout,-39.659114837646484,-0.0001130156876625435
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-21T15:00:00+00:00,2024-08-21T16:01:00+00:00,SOLUSDT,long,0.04043604239885884,2.717321105191602,247.3041229248047,timeout,33.03227615356445,0.0001335694519076346
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,BTCUSDT,long,0.03891922194812275,6.780424654218785,128.47122192382812,timeout,55.040443420410156,0.00021421312336020355
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,ETHUSDT,long,0.03565630318303888,4.207794543613413,140.2276611328125,timeout,47.842803955078125,0.00017058975229489575
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,SOLUSDT,long,0.03836445742824899,2.8125373844476025,130.32896423339844,timeout,4.031427383422852,1.546635242264032e-05
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-24T17:00:00+00:00,2024-08-24T18:01:00+00:00,SOLUSDT,short,0.06570642274868325,1.1991909900903441,152.19212341308594,timeout,20.022518157958984,0.000131560804258004
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-28T14:00:00+00:00,2024-08-28T15:01:00+00:00,ETHUSDT,long,0.06192657646332751,3.2185890154249663,121.11116790771484,timeout,53.33896255493164,0.0003303099343132537
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-28T14:00:00+00:00,2024-08-28T15:01:00+00:00,SOLUSDT,long,0.06766122090565437,3.2435860904875216,110.84635925292969,timeout,-46.14749526977539,-0.00031223958716909125
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-30T15:00:00+00:00,2024-08-30T16:01:00+00:00,BTCUSDT,long,0.06029239456190863,0.4520379597171673,124.393798828125,timeout,-84.64518737792969,-0.0005103461035156825
55,baseline_71,policy_development,pooled_nine_consensus,2024-08-30T15:00:00+00:00,2024-08-30T15:03:00+00:00,SOLUSDT,long,0.04184037732611115,2.4875369857036396,179.252685546875,stop_loss,-195.252685546875,-0.000816944603721778
55,baseline_71,development_holdout,all_view_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,ETHUSDT,long,0.05222261675343874,4.00843829719873,191.4879150390625,timeout,87.25314331054688,0.00045565874636395567
55,baseline_71,development_holdout,all_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:05:00+00:00,BTCUSDT,long,0.03339378959894739,6.8581371359139744,149.7284393310547,stop_loss,-165.7284393310547,-0.0005534300633583157
55,baseline_71,development_holdout,all_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:02:00+00:00,ETHUSDT,long,0.028283027412906565,5.546604891324884,176.7844696044922,stop_loss,-192.7844696044922,-0.0005452528438606505
55,baseline_71,development_holdout,all_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:04:00+00:00,SOLUSDT,long,0.029265172488844485,6.215744599494912,170.85154724121094,stop_loss,-186.85154724121094,-0.0005468242759821512
55,baseline_71,development_holdout,all_view_consensus,2024-09-08T16:00:00+00:00,2024-09-08T17:01:00+00:00,ETHUSDT,long,0.0830681629566263,0.40063696995455844,120.38306427001953,timeout,5.813163757324219,4.828888342869623e-05
55,baseline_71,development_holdout,all_view_consensus,2024-09-09T22:00:00+00:00,2024-09-09T23:01:00+00:00,BTCUSDT,short,0.060106253504654254,1.106939562530055,166.37203979492188,timeout,48.75697708129883,0.0002930599224569165
55,baseline_71,development_holdout,all_view_consensus,2024-09-22T22:00:00+00:00,2024-09-22T23:01:00+00:00,SOLUSDT,long,0.08155313830440876,4.662131295453025,122.61943817138672,timeout,214.4507598876953,0.001748913248060677
55,baseline_71,development_holdout,majority_view_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,BTCUSDT,long,0.047644776551697667,4.612391221880715,157.41494750976562,timeout,-12.520301818847656,-5.965269825188104e-05
55,baseline_71,development_holdout,majority_view_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,ETHUSDT,long,0.03916696256507905,4.5253199484277316,191.4879150390625,timeout,87.25314331054688,0.0003417440597729667
55,baseline_71,development_holdout,majority_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:05:00+00:00,BTCUSDT,long,0.03339378959894739,12.124586795398528,149.7284393310547,stop_loss,-165.7284393310547,-0.0005534300633583157
55,baseline_71,development_holdout,majority_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:02:00+00:00,ETHUSDT,long,0.028283027412906565,12.326474294718272,176.7844696044922,stop_loss,-192.7844696044922,-0.0005452528438606505
55,baseline_71,development_holdout,majority_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:04:00+00:00,SOLUSDT,long,0.029265172488844485,11.974612465370587,170.85154724121094,stop_loss,-186.85154724121094,-0.0005468242759821512
55,baseline_71,development_holdout,majority_view_consensus,2024-09-04T16:00:00+00:00,2024-09-04T17:01:00+00:00,SOLUSDT,short,0.05445175229604086,1.8884236206640592,183.64881896972656,timeout,-6.741847038269043,-3.671053849456226e-05
55,baseline_71,development_holdout,majority_view_consensus,2024-09-05T15:00:00+00:00,2024-09-05T16:01:00+00:00,BTCUSDT,long,0.0510673207173612,4.417030851869741,146.86495971679688,timeout,-94.016357421875,-0.00048011634771409525
55,baseline_71,development_holdout,majority_view_consensus,2024-09-05T15:00:00+00:00,2024-09-05T16:01:00+00:00,ETHUSDT,long,0.04634869205824139,7.50561934023095,161.81686401367188,timeout,-4.195131778717041,-1.944388709554986e-05
55,baseline_71,development_holdout,majority_view_consensus,2024-09-06T19:00:00+00:00,2024-09-06T20:01:00+00:00,ETHUSDT,long,0.04076261721678204,4.1309696381413,183.9921112060547,timeout,32.01112747192383,0.00013048573358156467
55,baseline_71,development_holdout,majority_view_consensus,2024-09-06T19:00:00+00:00,2024-09-06T20:01:00+00:00,SOLUSDT,long,0.044012269208021815,1.888233763523144,170.4070281982422,timeout,-6.1559834480285645,-2.7093880075475955e-05
55,baseline_71,development_holdout,majority_view_consensus,2024-09-08T16:00:00+00:00,2024-09-08T17:01:00+00:00,ETHUSDT,long,0.0830681629566263,1.2277430758820909,120.38306427001953,timeout,5.813163757324219,4.828888342869623e-05
55,baseline_71,development_holdout,majority_view_consensus,2024-09-09T22:00:00+00:00,2024-09-09T23:01:00+00:00,BTCUSDT,short,0.060106253504654254,1.710834218337678,166.37203979492188,timeout,48.75697708129883,0.0002930599224569165
55,baseline_71,development_holdout,majority_view_consensus,2024-09-11T02:00:00+00:00,2024-09-11T03:01:00+00:00,BTCUSDT,long,0.05889839263360277,3.862007264856923,169.78392028808594,timeout,3.7235186100006104,2.1930926107034276e-05
55,baseline_71,development_holdout,majority_view_consensus,2024-09-12T15:00:00+00:00,2024-09-12T16:01:00+00:00,BTCUSDT,long,0.0482102276656204,8.302967531274426,155.5686492919922,timeout,-4.703344345092773,-2.267493016667309e-05
55,baseline_71,development_holdout,majority_view_consensus,2024-09-12T15:00:00+00:00,2024-09-12T16:01:00+00:00,ETHUSDT,long,0.05299873282652145,10.824701419665207,141.5128173828125,timeout,-16.371776580810547,-8.67683412901879e-05
55,baseline_71,development_holdout,majority_view_consensus,2024-09-18T20:00:00+00:00,2024-09-18T21:01:00+00:00,BTCUSDT,long,0.061550228765941205,1.7346007697147123,162.46893310546875,timeout,42.00057601928711,0.0002585145062288426
55,baseline_71,development_holdout,majority_view_consensus,2024-09-22T00:00:00+00:00,2024-09-22T01:01:00+00:00,ETHUSDT,short,0.08363716509113166,1.9871267238829438,119.56407165527344,timeout,-31.916072845458984,-0.0002669369853636237
55,baseline_71,development_holdout,majority_view_consensus,2024-09-22T22:00:00+00:00,2024-09-22T22:04:00+00:00,ETHUSDT,long,0.10687486158746524,3.6761400513301883,70.17552947998047,stop_loss,-86.17552947998047,-0.0009209997785399442
55,baseline_71,development_holdout,majority_view_consensus,2024-09-22T22:00:00+00:00,2024-09-22T23:01:00+00:00,SOLUSDT,long,0.06116485372830657,6.597739439216667,122.61943817138672,timeout,214.4507598876953,0.0013116849360455078
55,baseline_71,development_holdout,majority_view_consensus,2024-09-24T01:00:00+00:00,2024-09-24T02:01:00+00:00,ETHUSDT,long,0.07033229692214639,6.002510523360099,142.18218994140625,timeout,-0.6482623815536499,-4.559378230288906e-06
55,baseline_71,development_holdout,majority_view_consensus,2024-09-30T02:00:00+00:00,2024-09-30T03:01:00+00:00,ETHUSDT,long,0.08776372573728573,0.619219550460956,113.94229125976562,timeout,-24.870807647705078,-0.00021827547412579768
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,BTCUSDT,long,0.047644776551697667,1.8516501096537945,157.41494750976562,timeout,-12.520301818847656,-5.965269825188104e-05
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,ETHUSDT,long,0.03916696256507905,7.2470430259920064,191.4879150390625,timeout,87.25314331054688,0.0003417440597729667
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:05:00+00:00,BTCUSDT,long,0.03339378959894739,12.357636832620976,149.7284393310547,stop_loss,-165.7284393310547,-0.0005534300633583157
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:02:00+00:00,ETHUSDT,long,0.028283027412906565,13.14490567474441,176.7844696044922,stop_loss,-192.7844696044922,-0.0005452528438606505
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:04:00+00:00,SOLUSDT,long,0.029265172488844485,12.645310816987045,170.85154724121094,stop_loss,-186.85154724121094,-0.0005468242759821512
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-05T15:00:00+00:00,2024-09-05T16:01:00+00:00,BTCUSDT,long,0.0510673207173612,0.6076662320772261,146.86495971679688,timeout,-94.016357421875,-0.00048011634771409525
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-05T15:00:00+00:00,2024-09-05T16:01:00+00:00,ETHUSDT,long,0.04634869205824139,1.6170523195647608,161.81686401367188,timeout,-4.195131778717041,-1.944388709554986e-05
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-06T19:00:00+00:00,2024-09-06T20:01:00+00:00,ETHUSDT,long,0.04076261721678204,2.2657734282546134,183.9921112060547,timeout,32.01112747192383,0.00013048573358156467
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-06T19:00:00+00:00,2024-09-06T20:01:00+00:00,SOLUSDT,long,0.044012269208021815,0.9471510040347056,170.4070281982422,timeout,-6.1559834480285645,-2.7093880075475955e-05
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-08T16:00:00+00:00,2024-09-08T17:01:00+00:00,ETHUSDT,long,0.0830681629566263,0.5798343485328888,120.38306427001953,timeout,5.813163757324219,4.828888342869623e-05
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-09T22:00:00+00:00,2024-09-09T23:01:00+00:00,BTCUSDT,short,0.060106253504654254,1.710834218337678,166.37203979492188,timeout,48.75697708129883,0.0002930599224569165
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-11T02:00:00+00:00,2024-09-11T03:01:00+00:00,BTCUSDT,long,0.05889839263360277,1.5425788012307302,169.78392028808594,timeout,3.7235186100006104,2.1930926107034276e-05
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-12T15:00:00+00:00,2024-09-12T16:01:00+00:00,ETHUSDT,long,0.0706649771020286,4.15503988361119,141.5128173828125,timeout,-16.371776580810547,-0.00011569112172025054
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-18T20:00:00+00:00,2024-09-18T21:01:00+00:00,BTCUSDT,long,0.061550228765941205,1.7241408365141688,162.46893310546875,timeout,42.00057601928711,0.0002585145062288426
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-22T00:00:00+00:00,2024-09-22T01:01:00+00:00,ETHUSDT,short,0.08363716509113166,1.3778575889349631,119.56407165527344,timeout,-31.916072845458984,-0.0002669369853636237
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-22T22:00:00+00:00,2024-09-22T22:04:00+00:00,ETHUSDT,long,0.10687486158746524,1.009517506629861,70.17552947998047,stop_loss,-86.17552947998047,-0.0009209997785399442
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-22T22:00:00+00:00,2024-09-22T23:01:00+00:00,SOLUSDT,long,0.06116485372830657,6.671923201887043,122.61943817138672,timeout,214.4507598876953,0.0013116849360455078
55,baseline_71,development_holdout,pooled_nine_consensus,2024-09-24T01:00:00+00:00,2024-09-24T02:01:00+00:00,ETHUSDT,long,0.07033229692214639,1.3270297889513383,142.18218994140625,timeout,-0.6482623815536499,-4.559378230288906e-06
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-05T05:00:00+00:00,2024-07-05T06:01:00+00:00,BTCUSDT,long,0.04,1.4607522189748128,250.0,timeout,152.65109252929688,0.0006106043701171875
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,BTCUSDT,long,0.04478987897451571,2.178569876279726,111.63236236572266,timeout,54.074195861816406,0.0002421976688295015
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,ETHUSDT,long,0.03720417357073096,5.8734701984514235,134.39352416992188,timeout,119.34508514404297,0.00044401352625126397
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,SOLUSDT,long,0.02617802092787695,3.9723385369527286,190.9999237060547,timeout,143.4195556640625,0.0003754440129640641
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,BTCUSDT,long,0.027247990390027607,3.6640760890296122,183.49977111816406,timeout,64.45342254638672,0.0001756226238148334
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,ETHUSDT,long,0.024685522876484168,2.815950700548521,202.54786682128906,timeout,69.14197540283203,0.00017068058155319157
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,SOLUSDT,long,0.021393337745883343,4.673738771019099,233.71762084960938,timeout,112.3611831665039,0.000240378074100808
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-31T21:00:00+00:00,2024-07-31T22:01:00+00:00,ETHUSDT,long,0.051167774961727225,0.6118734670170792,146.57662963867188,timeout,28.177953720092773,0.00014418031948316715
55,ai_program_augmented,policy_development,all_view_consensus,2024-07-31T21:00:00+00:00,2024-07-31T22:01:00+00:00,SOLUSDT,long,0.04186078122069758,2.2968159407241386,179.16531372070312,timeout,-15.711832046508789,-6.577095638752495e-05
55,ai_program_augmented,policy_development,all_view_consensus,2024-08-01T05:00:00+00:00,2024-08-01T06:01:00+00:00,ETHUSDT,long,0.07656206245597909,2.00295191919884,130.6129913330078,timeout,130.36666870117188,0.0009981141031277054
55,ai_program_augmented,policy_development,all_view_consensus,2024-08-09T01:00:00+00:00,2024-08-09T02:01:00+00:00,ETHUSDT,long,0.036682672049657736,3.9147667725095188,204.45620727539062,timeout,7.691781044006348,2.8215508151505886e-05
55,ai_program_augmented,policy_development,all_view_consensus,2024-08-09T01:00:00+00:00,2024-08-09T02:01:00+00:00,SOLUSDT,long,0.038906277048755614,3.498965067224703,192.7709503173828,timeout,-72.53157043457031,-0.0002821933374108724
55,ai_program_augmented,policy_development,all_view_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,BTCUSDT,long,0.058378832922184126,2.988297136753244,128.47122192382812,timeout,55.040443420410156,0.00032131968504030533
55,ai_program_augmented,policy_development,all_view_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,ETHUSDT,long,0.05348445477455832,0.6567232512663634,140.2276611328125,timeout,47.842803955078125,0.0002558846284423436
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-03T02:00:00+00:00,2024-07-03T03:01:00+00:00,BTCUSDT,long,0.06471277157604208,3.1162489126654713,115.8967514038086,timeout,-51.773292541503906,-0.0003350393253977945
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-03T02:00:00+00:00,2024-07-03T03:01:00+00:00,SOLUSDT,long,0.04813393361038679,3.7767642467469864,155.8152313232422,timeout,-7.637144088745117,-3.6760578654061544e-05
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-05T04:00:00+00:00,2024-07-05T04:19:00+00:00,BTCUSDT,long,0.043874421518872005,1.461638810169664,227.92323303222656,stop_loss,-243.92323303222656,-0.0010701990744301953
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,BTCUSDT,long,0.04478987897451571,4.938583491470448,111.63236236572266,timeout,54.074195861816406,0.0002421976688295015
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,ETHUSDT,long,0.03720417357073096,6.9281571046140895,134.39352416992188,timeout,119.34508514404297,0.00044401352625126397
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,SOLUSDT,long,0.02617802092787695,9.84874179205485,190.9999237060547,timeout,143.4195556640625,0.0003754440129640641
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,BTCUSDT,long,0.027247990390027607,14.427196605284157,183.49977111816406,timeout,64.45342254638672,0.0001756226238148334
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,ETHUSDT,long,0.024685522876484168,14.080151938340858,202.54786682128906,timeout,69.14197540283203,0.00017068058155319157
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,SOLUSDT,long,0.021393337745883343,18.4878662082317,233.71762084960938,timeout,112.3611831665039,0.000240378074100808
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-16T06:00:00+00:00,2024-07-16T07:01:00+00:00,ETHUSDT,long,0.07349443285502591,0.750615291336157,136.06472778320312,timeout,-63.801509857177734,-0.00046890557822476227
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-31T21:00:00+00:00,2024-07-31T22:01:00+00:00,BTCUSDT,long,0.039360630000708705,3.0780155851527873,127.03048706054688,timeout,41.00835418701172,0.00016141146560929816
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-31T21:00:00+00:00,2024-07-31T22:01:00+00:00,ETHUSDT,long,0.03411184997448482,0.7841627536228656,146.57662963867188,timeout,28.177953720092773,9.612021298877811e-05
55,ai_program_augmented,policy_development,majority_view_consensus,2024-07-31T21:00:00+00:00,2024-07-31T22:01:00+00:00,SOLUSDT,long,0.027907187480465053,3.17708707861724,179.16531372070312,timeout,-15.711832046508789,-4.384730425834997e-05
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-01T05:00:00+00:00,2024-08-01T06:01:00+00:00,ETHUSDT,long,0.05742154684198432,2.7780886409842482,130.6129913330078,timeout,130.36666870117188,0.0007485855773457792
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-01T05:00:00+00:00,2024-08-01T06:01:00+00:00,SOLUSDT,long,0.05169014099318854,2.8545723437280746,145.09536743164062,timeout,137.56564331054688,0.0007110787498540853
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-03T01:00:00+00:00,2024-08-03T01:11:00+00:00,ETHUSDT,long,0.0758038602875263,2.682566845421838,131.91940307617188,stop_loss,-147.91940307617188,-0.001121286176460042
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-03T19:00:00+00:00,2024-08-03T20:01:00+00:00,SOLUSDT,long,0.04867470677715227,3.072401026279972,205.4455108642578,timeout,-80.81631469726562,-0.0003933710420699466
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-04T15:00:00+00:00,2024-08-04T16:01:00+00:00,BTCUSDT,long,0.06087935064503166,1.4351151276254734,164.25930786132812,timeout,-71.48857879638672,-0.0004352178255660203
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-08T17:00:00+00:00,2024-08-08T18:01:00+00:00,ETHUSDT,short,0.04,2.5932815601329855,250.0,timeout,40.39511489868164,0.00016158045959472654
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-09T01:00:00+00:00,2024-08-09T02:01:00+00:00,BTCUSDT,long,0.04758302815847088,2.261781192677452,105.07948303222656,timeout,32.250648498535156,0.0001534583515634745
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-09T01:00:00+00:00,2024-08-09T02:01:00+00:00,ETHUSDT,long,0.024455114699771824,5.40769561122697,204.45620727539062,timeout,7.691781044006348,1.881033876767059e-05
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-09T01:00:00+00:00,2024-08-09T02:01:00+00:00,SOLUSDT,long,0.025937518032503742,8.26289728825548,192.7709503173828,timeout,-72.53157043457031,-0.0001881288916072483
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-11T15:00:00+00:00,2024-08-11T16:01:00+00:00,ETHUSDT,long,0.07668832263016981,0.6046352413090732,130.39794921875,timeout,-22.54509162902832,-0.00017289452605736644
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-11T21:00:00+00:00,2024-08-11T22:01:00+00:00,ETHUSDT,long,0.05762535797124553,4.426990176215227,173.5347137451172,timeout,84.86929321289062,0.0004890623402159421
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-12T14:00:00+00:00,2024-08-12T15:01:00+00:00,ETHUSDT,long,0.04471611449061116,4.298703399373848,223.63302612304688,timeout,344.5494384765625,0.0015406912138593754
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-15T18:00:00+00:00,2024-08-15T18:03:00+00:00,ETHUSDT,long,0.05177103996361534,2.72098713419575,144.86863708496094,stop_loss,-160.86863708496094,-0.0008328336639417845
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-15T18:00:00+00:00,2024-08-15T18:04:00+00:00,SOLUSDT,long,0.053951587143909324,3.2509500003057976,139.01351928710938,stop_loss,-155.01351928710938,-0.0008363225394302549
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-20T15:00:00+00:00,2024-08-20T16:01:00+00:00,ETHUSDT,long,0.04337416633876308,5.49001546016499,172.9139862060547,timeout,-35.289276123046875,-0.00015306429325355754
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-20T15:00:00+00:00,2024-08-20T16:01:00+00:00,SOLUSDT,long,0.04274516266633736,2.526725437457494,175.4584503173828,timeout,-39.659114837646484,-0.00016952353149381525
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,BTCUSDT,long,0.058378832922184126,3.9208955146909945,128.47122192382812,timeout,55.040443420410156,0.00032131968504030533
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,ETHUSDT,long,0.05348445477455832,2.27588062615914,140.2276611328125,timeout,47.842803955078125,0.0002558846284423436
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-28T14:00:00+00:00,2024-08-28T15:01:00+00:00,BTCUSDT,long,0.050613156269664575,0.642068451520913,98.78854370117188,timeout,-46.63539505004883,-0.00023603645373656632
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-28T14:00:00+00:00,2024-08-28T15:01:00+00:00,ETHUSDT,long,0.04128438430888501,4.258559948175757,121.11116790771484,timeout,53.33896255493164,0.0002202066228755025
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-28T14:00:00+00:00,2024-08-28T15:01:00+00:00,SOLUSDT,long,0.045107480603769574,3.756773085317172,110.84635925292969,timeout,-46.14749526977539,-0.00020815972477939419
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-28T18:00:00+00:00,2024-08-28T19:01:00+00:00,ETHUSDT,long,0.0730728588897488,0.8225537372542235,136.84971618652344,timeout,153.7962188720703,0.0011238329399415716
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-30T15:00:00+00:00,2024-08-30T16:01:00+00:00,BTCUSDT,long,0.06029239456190863,3.5024622165424715,124.393798828125,timeout,-84.64518737792969,-0.0005103461035156825
55,ai_program_augmented,policy_development,majority_view_consensus,2024-08-30T15:00:00+00:00,2024-08-30T15:03:00+00:00,SOLUSDT,long,0.04184037732611115,6.125671873908174,179.252685546875,stop_loss,-195.252685546875,-0.000816944603721778
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-03T02:00:00+00:00,2024-07-03T03:01:00+00:00,BTCUSDT,long,0.06471277157604208,1.656883665417318,115.8967514038086,timeout,-51.773292541503906,-0.0003350393253977945
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-03T02:00:00+00:00,2024-07-03T03:01:00+00:00,SOLUSDT,long,0.04813393361038679,2.6005597604963357,155.8152313232422,timeout,-7.637144088745117,-3.6760578654061544e-05
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-05T04:00:00+00:00,2024-07-05T04:19:00+00:00,BTCUSDT,long,0.043874421518872005,0.965024793141262,227.92323303222656,stop_loss,-243.92323303222656,-0.0010701990744301953
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,BTCUSDT,long,0.04478987897451571,4.938583491470448,111.63236236572266,timeout,54.074195861816406,0.0002421976688295015
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,ETHUSDT,long,0.03720417357073096,7.137701075201279,134.39352416992188,timeout,119.34508514404297,0.00044401352625126397
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-08T11:00:00+00:00,2024-07-08T12:01:00+00:00,SOLUSDT,long,0.02617802092787695,9.18355654565426,190.9999237060547,timeout,143.4195556640625,0.0003754440129640641
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,BTCUSDT,long,0.027247990390027607,13.57088989534667,183.49977111816406,timeout,64.45342254638672,0.0001756226238148334
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,ETHUSDT,long,0.024685522876484168,14.080151938340858,202.54786682128906,timeout,69.14197540283203,0.00017068058155319157
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-09T15:00:00+00:00,2024-07-09T16:01:00+00:00,SOLUSDT,long,0.021393337745883343,18.4878662082317,233.71762084960938,timeout,112.3611831665039,0.000240378074100808
