signal,horizon_seconds,regime,band,support_rows,metrics_reported,weighted_roc_auc,spearman_information_coefficient,mean_signal_aligned_gross_midquote_return_bps,mean_delayed_net_return_bps
l1_imbalance,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.5316019699826751,0.04168387617074806,0.27244581385567285,-11.768736886145733
l1_imbalance,60,relative_l1_depth,less_than_0_75,9189,True,0.5132334766289057,0.017418368873764696,0.007967124007435199,-12.028435378086021
l1_imbalance,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.5257544098348981,0.04216296376503255,0.0915534502825577,-11.942997266152357
l1_imbalance,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5340417177309201,0.060827850545140165,0.32525939506008095,-11.71247470541889
microprice_offset_bps,60,relative_spread,less_than_0_8,517,True,0.501299823723245,-0.03678990814072457,-0.5322255050911572,-12.576484512502955
microprice_offset_bps,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.5254863292829238,0.042898553433224455,0.14809297346913672,-11.886150051581337
microprice_offset_bps,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.484131528370117,-0.004737280737280737,0.18025335865814918,-11.897214213447349
microprice_offset_bps,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5280787095732188,0.04925233310139398,0.09507489624830089,-11.939531431289073
microprice_offset_bps,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.5179627902509343,0.031236770443730244,0.11299430402241341,-11.92166568942997
microprice_offset_bps,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.5300141379769803,0.03768800030230367,0.28283483515129687,-11.758507861512559
microprice_offset_bps,60,relative_l1_depth,less_than_0_75,9189,True,0.510674631459583,0.013303862901880266,0.020959099235912177,-12.015537595387375
microprice_offset_bps,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.5258995306867404,0.04243868495360417,0.11205051293990481,-11.922389510395778
microprice_offset_bps,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5338302167257538,0.061615120062224714,0.3429813619568293,-11.694760869833965
normalized_ofi,60,relative_spread,less_than_0_8,517,True,0.5422109662445879,0.0335741127428411,-0.4770137024449843,-12.521251085459769
normalized_ofi,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.512008414342281,0.022308556980408303,0.07805431594717735,-11.9562202466013
normalized_ofi,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.470695128322291,-0.04024912024912025,-0.5568021190937703,-12.62728458528386
normalized_ofi,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5205317259859781,0.028990807096595923,0.10585257657851646,-11.928895005819655
normalized_ofi,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.5090916137236065,0.021075971111126388,0.07029706648709085,-11.96437249960508
normalized_ofi,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.4959605968986835,-0.00791243906189004,-0.1254271585809204,-12.165274136684973
normalized_ofi,60,relative_l1_depth,less_than_0_75,9189,True,0.5030951273053772,-0.0030917862417778707,-0.0803274687181676,-12.116392889696638
normalized_ofi,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.5136224332049258,0.02546750882050098,0.00322601885801062,-12.031176236421135
normalized_ofi,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.515208544407473,0.03658869358790618,0.3017173043014462,-11.73574178586501
ofi_10s_mean,60,relative_spread,less_than_0_8,517,True,0.49926769733389514,-0.034621556145554164,-0.266913453984048,-12.309518462945274
ofi_10s_mean,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.5051992566843417,0.0020581568482578544,0.016506457369549074,-12.018279361197076
ofi_10s_mean,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.4686578832553796,-0.10175095775095776,-0.9696152499996998,-13.04135326837547
ofi_10s_mean,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5139804578089994,0.021818611970732833,0.11598298969009684,-11.918771832025346
ofi_10s_mean,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.49821382274224857,-0.01672438064810529,-0.11231396273736595,-12.148009307473512
ofi_10s_mean,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.4958067505802115,-0.02699269685973694,-0.07825539716282946,-12.118353290042558
ofi_10s_mean,60,relative_l1_depth,less_than_0_75,9189,True,0.49065587804223815,-0.024648286605965287,-0.1754059810434122,-12.213017973283153
ofi_10s_mean,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.5037747408497618,-0.003920297058807442,-0.07746966367506325,-12.111841954519843
ofi_10s_mean,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5192362286090721,0.028331300333444914,0.2916914576516284,-11.745888003699088
ofi_60s_mean,60,relative_spread,less_than_0_8,517,True,0.5000436302693316,0.023249214243771393,-0.20625228149156105,-12.249907687770595
ofi_60s_mean,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.5009613229330812,-0.017251131198032982,-0.08099270060072924,-12.11574692516262
ofi_60s_mean,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.47385619813886476,-0.07037415437415437,-1.2450909011301223,-13.318463536000413
ofi_60s_mean,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5160151274107804,0.01716059747110629,0.029770802237824513,-12.004835538227285
ofi_60s_mean,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.48836845715020977,-0.04291509972509444,-0.25653088744978175,-12.292312449166342
ofi_60s_mean,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.4941165183091157,-0.0404205858522578,-0.10390875118292801,-12.144366085512553
ofi_60s_mean,60,relative_l1_depth,less_than_0_75,9189,True,0.4921098909004073,-0.033946945350821156,-0.16132567154951724,-12.19918569046377
ofi_60s_mean,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.502860497843734,-0.01880842485265438,-0.19834378049334137,-12.232670708371614
ofi_60s_mean,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5051542317991262,0.0054557534837901996,0.07253876972052493,-11.965000071496359
ofi_300s_mean,60,relative_spread,less_than_0_8,517,True,0.5084984648154252,0.01737616730194662,0.6606256494901633,-11.382096869812223
ofi_300s_mean,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.5056487490179777,-0.006154593282359387,0.003444296775223102,-12.03133826026869
ofi_300s_mean,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.5066488475076402,0.0012757092757092758,0.3145187622968387,-11.75817285401601
ofi_300s_mean,60,relative_short_term_volatility,less_than_0_75,10635,True,0.513360434092823,0.002446005994435414,-0.003540415487400363,-12.038360466475076
ofi_300s_mean,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.5008623152797472,-0.013009382422412435,0.029326616327761682,-12.00633784059377
ofi_300s_mean,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.5011680587607142,-0.0014216889679509396,0.07294092725353646,-11.967316605054217
ofi_300s_mean,60,relative_l1_depth,less_than_0_75,9189,True,0.49744502767486226,-0.0199077421604392,-0.04561320143611364,-12.083519335709235
ofi_300s_mean,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.5072577479823901,-0.005845263796304762,-0.02179647837237277,-12.05611759545732
ofi_300s_mean,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5141987256492757,0.020862149235830584,0.20935161456482274,-11.828094911053572
trade_imbalance,60,relative_spread,less_than_0_8,517,True,0.503449129288271,0.009120190960863896,-0.20601478202215776,-12.25008555537563
trade_imbalance,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.5010268296286879,0.0006586667033240878,-0.01263529218072319,-12.047436843061437
trade_imbalance,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.458395961669176,-0.09252447055252465,-0.8900527109797882,-12.962065047672093
trade_imbalance,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5101289121433192,0.01776423862499873,0.03374605543828079,-12.001097534388723
trade_imbalance,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.49299991470531945,-0.011969304292785502,-0.08491234353577254,-12.120593271847818
trade_imbalance,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.49619191640823884,-0.020550191812314746,-0.11075592143133983,-12.151047058122817
trade_imbalance,60,relative_l1_depth,less_than_0_75,9189,True,0.48903021095343086,-0.025341231261785415,-0.24196150503292987,-12.279664605622466
trade_imbalance,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.49910176677339396,-0.0013081489475254668,0.007149284246712934,-12.02727010444293
trade_imbalance,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5148068677690617,0.026033198294740136,0.11978393803787536,-11.91782779068718
trade_imbalance_10s_mean,60,relative_spread,less_than_0_8,517,True,0.4964743636600364,0.017001720613793844,0.5819033233848044,-11.461684207466645
trade_imbalance_10s_mean,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.4978278173710743,-0.017603863066213837,-0.07712814138866252,-12.111956672842853
trade_imbalance_10s_mean,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.44177990584440036,-0.11721437721437722,-1.1400231137323789,-13.212458291750297
trade_imbalance_10s_mean,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5133665219946397,0.012249024428962816,0.006640633889636356,-12.02814284579801
trade_imbalance_10s_mean,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.48774174579164575,-0.040940355445500655,-0.20792540770159415,-12.243734585686953
trade_imbalance_10s_mean,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.481235990676927,-0.04460610250340983,-0.06296888117302091,-12.103218372459922
trade_imbalance_10s_mean,60,relative_l1_depth,less_than_0_75,9189,True,0.4855850218895558,-0.044223370313609976,-0.2741748478432689,-12.312117218310188
trade_imbalance_10s_mean,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.49651665542484047,-0.02031909105782848,-0.0883314032301764,-12.122691777601887
trade_imbalance_10s_mean,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5090860832411007,0.010980490240989495,0.10531181622566793,-11.932214504111116
trade_imbalance_60s_mean,60,relative_spread,less_than_0_8,517,True,0.46854505159642107,0.013683108685582708,0.6177675205033858,-11.425733671892221
trade_imbalance_60s_mean,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.4901491235730939,-0.026735916343709757,-0.04236864211910358,-12.07660128439841
trade_imbalance_60s_mean,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.455707678345777,-0.05623623223623224,-0.7750537891358648,-12.846928748048994
trade_imbalance_60s_mean,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5079527609405096,0.01203757533458249,0.20905102220834562,-11.825666560340723
trade_imbalance_60s_mean,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.4779675172728025,-0.04783471806567862,-0.20967355693954667,-12.244276734154656
trade_imbalance_60s_mean,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.4779373288041213,-0.05734135483306567,-0.21687411143660518,-12.256937742637797
trade_imbalance_60s_mean,60,relative_l1_depth,less_than_0_75,9189,True,0.4761027220531008,-0.047514478051827,-0.1557414676905537,-12.191904598617025
trade_imbalance_60s_mean,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.4933780945846805,-0.0226548682635852,-0.052167581973478115,-12.086514260691153
trade_imbalance_60s_mean,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.49732380901851275,-0.006267683883820936,0.0714259285066137,-11.966008131028286
trade_imbalance_300s_mean,60,relative_spread,less_than_0_8,517,True,0.4558475468803996,-0.04938649619500683,-1.3537893712593727,-13.396005870219541
trade_imbalance_300s_mean,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.4969068233844109,-0.00583739719860461,-0.015411526551985799,-12.050157809288596
trade_imbalance_300s_mean,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.48785750297475733,-0.0069922509922509925,0.19095012107793505,-11.883715137900131
trade_imbalance_300s_mean,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5009160778529511,1.160206562462056e-05,-0.048548172321938934,-12.083358144411296
trade_imbalance_300s_mean,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.48790245668508997,-0.017840452598788376,-0.0866470634453206,-12.122206141958248
trade_imbalance_300s_mean,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.5061156241643776,0.0060194956454864505,0.13730931098128915,-11.90333768727666
trade_imbalance_300s_mean,60,relative_l1_depth,less_than_0_75,9189,True,0.493316978427307,-0.017922745971311407,-0.0963519338556443,-12.134189941078892
trade_imbalance_300s_mean,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.49468301236564866,-0.011928134416647446,-0.09998186744524562,-12.134273773690548
trade_imbalance_300s_mean,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5030915984416308,0.01896825614535063,0.18563594019506097,-11.852039369702654
signed_pressure_to_opposing_depth_10s,60,relative_spread,less_than_0_8,517,True,0.4652172967667586,-0.023279173452355046,0.030071288767778995,-12.013440816480873
signed_pressure_to_opposing_depth_10s,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.49467419733865287,-0.011098322373167307,-0.06899673404166583,-12.103851634359225
signed_pressure_to_opposing_depth_10s,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.44520288987629153,-0.1301820341820342,-1.244156256076319,-13.316362188124248
signed_pressure_to_opposing_depth_10s,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5145254363031498,0.026094719005930914,0.08242441796617249,-11.952359003605892
signed_pressure_to_opposing_depth_10s,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.4908853841467784,-0.02623092491087507,-0.20793876619337304,-12.243772995306031
signed_pressure_to_opposing_depth_10s,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.45996156354328976,-0.0760533654712749,-0.24222381011260277,-12.282465713105488
signed_pressure_to_opposing_depth_10s,60,relative_l1_depth,less_than_0_75,9189,True,0.475096349604062,-0.051231538136720246,-0.24625925567485554,-12.284181173044951
signed_pressure_to_opposing_depth_10s,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.4935074244739452,-0.008647554416707167,-0.11407629557727401,-12.148473660247227
signed_pressure_to_opposing_depth_10s,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5142061685105075,0.02017810879123639,0.09469350766746831,-11.942835621003772
signed_pressure_to_opposing_depth_60s,60,relative_spread,less_than_0_8,517,True,0.4469786385149411,-0.031069349228676293,0.18790967447460738,-11.855436452726304
signed_pressure_to_opposing_depth_60s,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.48385970397799627,-0.02676835319403452,-0.1177621272719289,-12.152582162758817
signed_pressure_to_opposing_depth_60s,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.4394011236629079,-0.1256013056013056,-1.0670855164475064,-13.139013118226968
signed_pressure_to_opposing_depth_60s,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5053613236075171,0.020679178856254213,0.16085125610490306,-11.873820603823637
signed_pressure_to_opposing_depth_60s,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.4737410174762253,-0.04809603354189751,-0.2625403035688564,-12.29838574003384
signed_pressure_to_opposing_depth_60s,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.45311337311104166,-0.09758251554085423,-0.47133320769674997,-12.511497593123039
signed_pressure_to_opposing_depth_60s,60,relative_l1_depth,less_than_0_75,9189,True,0.45995225041494886,-0.07299265394850644,-0.37359173395545925,-12.41151357473039
signed_pressure_to_opposing_depth_60s,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.4832467568848099,-0.01917636476276214,-0.10309126923380355,-12.13741890577472
signed_pressure_to_opposing_depth_60s,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.5105576336523768,0.013554369323072855,0.08599829589773754,-11.951448423495979
signed_pressure_to_opposing_depth_300s,60,relative_spread,less_than_0_8,517,True,0.39010355318437717,-0.16097525647253505,-1.7609065006260751,-13.803533750846391
signed_pressure_to_opposing_depth_300s,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.47355623478947745,-0.04143608876883035,-0.2186891450869334,-12.253393762085668
signed_pressure_to_opposing_depth_300s,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.4332066392718819,-0.15447476247476247,-1.3990458408337978,-13.470885726154348
signed_pressure_to_opposing_depth_300s,60,relative_short_term_volatility,less_than_0_75,10635,True,0.4775354989136207,-0.03873426417190329,-0.25268651417208443,-12.287362939440639
signed_pressure_to_opposing_depth_300s,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.4676563661595016,-0.05318454704209698,-0.2810366293869251,-12.316632684004768
signed_pressure_to_opposing_depth_300s,60,relative_short_term_volatility,greater_than_or_equal_to_1_5,5335,True,0.4610476063575624,-0.07541204174387442,-0.3572172753937055,-12.39731011290273
signed_pressure_to_opposing_depth_300s,60,relative_l1_depth,less_than_0_75,9189,True,0.45407939765013683,-0.08702503054466772,-0.47033644480804315,-12.507986763668137
signed_pressure_to_opposing_depth_300s,60,relative_l1_depth,0_75_to_less_than_1_25,12807,True,0.47005146430632655,-0.04573089912899322,-0.26278025800250887,-12.29702770620563
signed_pressure_to_opposing_depth_300s,60,relative_l1_depth,greater_than_or_equal_to_1_25,6798,True,0.4937458391818412,-0.008307725748824756,-0.07597404663208529,-12.113424097961556
l1_imbalance,120,relative_spread,less_than_0_8,517,True,0.4731935938276454,-0.04717588009047106,-1.8364109915492255,-13.878240107837788
l1_imbalance,120,relative_spread,0_8_to_less_than_1_25,27263,True,0.5177418486159993,0.025178407308401027,0.12955694921582173,-11.904771170689166
l1_imbalance,120,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.4836124269788667,0.02257206266787105,0.25418364119102016,-11.825761771528436
l1_imbalance,120,relative_short_term_volatility,less_than_0_75,10632,True,0.5300754313157752,0.03689064558799969,0.07273539372618296,-11.961572913441442
l1_imbalance,120,relative_short_term_volatility,0_75_to_less_than_1_5,12819,True,0.5091523110716091,0.013393896587509998,0.06545702135362329,-11.969736220336276
l1_imbalance,120,relative_short_term_volatility,greater_than_or_equal_to_1_5,5332,True,0.5086505456824885,0.021324804366474458,0.23618671638989314,-11.805050275093167
l1_imbalance,120,relative_l1_depth,less_than_0_75,9179,True,0.5077377994676885,0.013885652644156896,0.05778006661638143,-11.97939481067767
l1_imbalance,120,relative_l1_depth,0_75_to_less_than_1_25,12816,True,0.5197601054039447,0.022639995124694723,0.08791668951243574,-11.94643243936286
l1_imbalance,120,relative_l1_depth,greater_than_or_equal_to_1_25,6788,True,0.5188698629402315,0.03346991231465494,0.17850118508897153,-11.858965825951318
microprice_offset_bps,120,relative_spread,less_than_0_8,517,True,0.48277429189196125,-0.04089111985231853,-1.206507053293435,-13.248276046213666
microprice_offset_bps,120,relative_spread,0_8_to_less_than_1_25,27263,True,0.5176774941669374,0.024658989614976565,0.1406352706295667,-11.893705123461997
microprice_offset_bps,120,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.4861699265016196,0.015910484724855983,-0.06702304442128987,-12.146732527216173
microprice_offset_bps,120,relative_short_term_volatility,less_than_0_75,10632,True,0.529724642857727,0.03693491951523578,0.1350649789998704,-11.899204073565866
microprice_offset_bps,120,relative_short_term_volatility,0_75_to_less_than_1_5,12819,True,0.5089766744542613,0.011651162307907881,0.07551143923183992,-11.959733011881616
microprice_offset_bps,120,relative_short_term_volatility,greater_than_or_equal_to_1_5,5332,True,0.5096373134762527,0.023291053940195452,0.146310817340822,-11.894969187628135
microprice_offset_bps,120,relative_l1_depth,less_than_0_75,9179,True,0.5073121705233425,0.012690362646705465,0.06407902465712324,-11.973192921174496
microprice_offset_bps,120,relative_l1_depth,0_75_to_less_than_1_25,12816,True,0.5193403271495086,0.021933533822296482,0.0887730106631302,-11.945540342607513
microprice_offset_bps,120,relative_l1_depth,greater_than_or_equal_to_1_25,6788,True,0.5196786590490393,0.034330425920969396,0.2145483256546811,-11.822927092853513
normalized_ofi,120,relative_spread,less_than_0_8,517,True,0.5183057869770981,0.05964181041692415,0.2580707259835595,-11.784139333845896
normalized_ofi,120,relative_spread,0_8_to_less_than_1_25,27263,True,0.5077145686090212,0.007765554087815546,0.01319436562845911,-12.02116143481126
normalized_ofi,120,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.4740482047865605,-0.03170904544557239,-0.9980635050868073,-13.071763863594779
normalized_ofi,120,relative_short_term_volatility,less_than_0_75,10632,True,0.5151995008436582,0.020742147421564924,0.04774018338274634,-11.986557755100629
normalized_ofi,120,relative_short_term_volatility,0_75_to_less_than_1_5,12819,True,0.5037847914451604,-0.002214887022771128,-0.05056723606340107,-12.085841380861465
normalized_ofi,120,relative_short_term_volatility,greater_than_or_equal_to_1_5,5332,True,0.49670436143129265,-0.006016070942044728,-0.06276319320199734,-12.102907776184725
normalized_ofi,120,relative_l1_depth,less_than_0_75,9179,True,0.500504132610368,-0.0071562188076496865,-0.02788090282255971,-12.064827838084085
normalized_ofi,120,relative_l1_depth,0_75_to_less_than_1_25,12816,True,0.5116810220706494,0.014041854930448197,-0.038660689366427775,-12.07287322207367
normalized_ofi,120,relative_l1_depth,greater_than_or_equal_to_1_25,6788,True,0.505339280724434,0.009967121917297919,0.040571946729194154,-11.996744217226759
ofi_10s_mean,120,relative_spread,less_than_0_8,517,True,0.5038149508755455,0.011736432070497202,-0.19271952291430933,-12.235081370806922
ofi_10s_mean,120,relative_spread,0_8_to_less_than_1_25,27263,True,0.49916745601596807,-0.0010826629180910538,0.05378779268283366,-11.980546614560803
ofi_10s_mean,120,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.4718797648315375,-0.09028803531797544,-1.25761420083883,-13.331091437491938
ofi_10s_mean,120,relative_short_term_volatility,less_than_0_75,10632,True,0.5230853416785026,0.0247924535906889,0.1921415286976446,-11.842187994830628
ofi_10s_mean,120,relative_short_term_volatility,0_75_to_less_than_1_5,12819,True,0.4852489366298636,-0.021235260872996986,-0.09807474732804311,-12.133272569358317
ofi_10s_mean,120,relative_short_term_volatility,greater_than_or_equal_to_1_5,5332,True,0.477556813857916,-0.032505301294833505,-0.11987399709702634,-12.16004045629199
ofi_10s_mean,120,relative_l1_depth,less_than_0_75,9179,True,0.4810037740687881,-0.027971103293370755,-0.16989709618388626,-12.206750023650239
ofi_10s_mean,120,relative_l1_depth,0_75_to_less_than_1_25,12816,True,0.4982757923317826,-0.0067890254962091326,-0.040472802515183995,-12.07470106878559
ofi_10s_mean,120,relative_l1_depth,greater_than_or_equal_to_1_25,6788,True,0.5178042014838479,0.030740859679119843,0.32793570714878234,-11.709395031545967
ofi_60s_mean,120,relative_spread,less_than_0_8,517,True,0.503573073664642,0.038460332440530653,0.2062422964386184,-11.83595797312711
ofi_60s_mean,120,relative_spread,0_8_to_less_than_1_25,27263,True,0.49675179738364156,-0.007693745082055199,-0.07578338167738174,-12.110070206243288
ofi_60s_mean,120,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.480191836372827,-0.0535281006418731,-0.8853943823376857,-12.961626377991756
ofi_60s_mean,120,relative_short_term_volatility,less_than_0_75,10632,True,0.5209215522096482,0.023395946540398917,0.08632921716613672,-11.947974173563995
ofi_60s_mean,120,relative_short_term_volatility,0_75_to_less_than_1_5,12819,True,0.4823985427572746,-0.02574196236351473,-0.1947801015426834,-12.229915005730826
ofi_60s_mean,120,relative_short_term_volatility,greater_than_or_equal_to_1_5,5332,True,0.4782032847099168,-0.0428347405330553,-0.2353583389490778,-12.276010156490418
ofi_60s_mean,120,relative_l1_depth,less_than_0_75,9179,True,0.48919828413223104,-0.022520970906700924,-0.06926653063152043,-12.106341505737403
ofi_60s_mean,120,relative_l1_depth,0_75_to_less_than_1_25,12816,True,0.4975834972627626,-0.012092035873565384,-0.20437550995742776,-12.23855331974466
ofi_60s_mean,120,relative_l1_depth,greater_than_or_equal_to_1_25,6788,True,0.5030814888612807,0.016670108825518823,0.06190945496178536,-11.97544877268209
ofi_300s_mean,120,relative_spread,less_than_0_8,517,True,0.5084367290715214,0.014202069794081822,1.5394960307409717,-10.502243930609765
ofi_300s_mean,120,relative_spread,0_8_to_less_than_1_25,27263,True,0.494646397548877,-0.013803371865099015,-0.06175883795890266,-12.096065730930402
ofi_300s_mean,120,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.5018701605191083,-0.021581807414142742,0.10870358713566197,-11.965948320153885
ofi_300s_mean,120,relative_short_term_volatility,less_than_0_75,10632,True,0.5070794869583227,-0.0018906283386310354,-0.026819538016189127,-12.061109881232586
ofi_300s_mean,120,relative_short_term_volatility,0_75_to_less_than_1_5,12819,True,0.48911126698970603,-0.02495420101675424,-0.08400473790702237,-12.11920389630481
ofi_300s_mean,120,relative_short_term_volatility,greater_than_or_equal_to_1_5,5332,True,0.48487865822009746,-0.011196213948249175,0.1032340263308364,-11.937024549165011
ofi_300s_mean,120,relative_l1_depth,less_than_0_75,9179,True,0.48481437231986696,-0.04214347050196571,-0.20788710512566191,-12.244939728856812
ofi_300s_mean,120,relative_l1_depth,0_75_to_less_than_1_25,12816,True,0.4998510792052873,-0.0013197009762986696,-0.02279662958637253,-12.056900189729227
ofi_300s_mean,120,relative_l1_depth,greater_than_or_equal_to_1_25,6788,True,0.4999757766662196,0.008194220917941461,0.2030995319966016,-11.834220232062075
trade_imbalance,120,relative_spread,less_than_0_8,517,True,0.5435263053705174,0.06921682440290454,1.1827790181554279,-10.859689519439232
trade_imbalance,120,relative_spread,0_8_to_less_than_1_25,27263,True,0.49431180900325833,-0.004804539309859376,0.031139549916159852,-12.003208419417417
trade_imbalance,120,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.47376620046002466,-0.07542318876804485,-1.1725341601060957,-13.247094489954982
trade_imbalance,120,relative_short_term_volatility,less_than_0_75,10632,True,0.5131049726096218,0.016545988026416526,0.09445005563498957,-11.939843239665878
trade_imbalance,120,relative_short_term_volatility,0_75_to_less_than_1_5,12819,True,0.4847830917599649,-0.016387709614341307,-0.03435730802768464,-12.069658813862187
trade_imbalance,120,relative_short_term_volatility,greater_than_or_equal_to_1_5,5332,True,0.4814451964607783,-0.026775650957990456,-0.05105677889364455,-12.091387243695475
trade_imbalance,120,relative_l1_depth,less_than_0_75,9179,True,0.49076244794446144,-0.014280459718362188,-0.0948030636731869,-12.13186832094037
trade_imbalance,120,relative_l1_depth,0_75_to_less_than_1_25,12816,True,0.4887405416071156,-0.015449473799562853,0.024996347060203164,-12.00919576751257
trade_imbalance,120,relative_l1_depth,greater_than_or_equal_to_1_25,6788,True,0.5083300714956066,0.021477344296256435,0.12382487457409211,-11.91354601889131
trade_imbalance_10s_mean,120,relative_spread,less_than_0_8,517,True,0.5313865425985842,0.07752962822403597,2.241849472207497,-9.800365244424771
trade_imbalance_10s_mean,120,relative_spread,0_8_to_less_than_1_25,27263,True,0.48851861797364105,-0.015547232050800655,-0.03216660018706136,-12.06642233085534
trade_imbalance_10s_mean,120,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.4738319735532856,-0.0797524511416727,-1.1644462988032944,-13.238945400842312
trade_imbalance_10s_mean,120,relative_short_term_volatility,less_than_0_75,10632,True,0.5135696709569714,0.014267741493376557,0.059285128215306813,-11.975011552055472
trade_imbalance_10s_mean,120,relative_short_term_volatility,0_75_to_less_than_1_5,12819,True,0.47874026028360606,-0.02906987777803628,-0.05300672668475143,-12.088100064581791
trade_imbalance_10s_mean,120,relative_short_term_volatility,greater_than_or_equal_to_1_5,5332,True,0.46374371085619454,-0.05267916569527677,-0.16095850013335863,-12.201228384190918
