base_net_payoff_bps,candidate_id,decision_index,decision_time_ms,entry_time_ms,event_code,event_name,exit_time_ms,holding_minutes,mean_seed_expected_payoff_bps,side,side_name,stop_bps,stress_net_payoff_bps,symbol,symbol_index,take_profit_bps,trade_id,worst_seed_expected_payoff_bps,decision_time_utc,entry_time_utc,exit_time_utc
-92.0,competing_risk_barrier_tcn,327841,1739862600000,1739862660000,0,stop_loss,1739863020000,6,10.178834835688273,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1739862600000:-1,2.606950521469116,2025-02-18T07:10:00+00:00,2025-02-18T07:11:00+00:00,2025-02-18T07:17:00+00:00
-92.0,competing_risk_barrier_tcn,327919,1739886000000,1739886060000,0,stop_loss,1739888700000,44,3.9860612551371255,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1739886000000:-1,1.548234462738037,2025-02-18T13:40:00+00:00,2025-02-18T13:41:00+00:00,2025-02-18T14:25:00+00:00
22.3551025390625,competing_risk_barrier_tcn,327938,1739891700000,1739891760000,1,timeout,1739895360000,60,3.180261770884196,-1,short,80.0,18.3551025390625,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1739891700000:-1,2.3234076499938965,2025-02-18T15:15:00+00:00,2025-02-18T15:16:00+00:00,2025-02-18T16:16:00+00:00
-92.0,competing_risk_barrier_tcn,327960,1739898300000,1739898360000,0,stop_loss,1739901780000,57,4.425063689549764,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1739898300000:-1,3.162287473678589,2025-02-18T17:05:00+00:00,2025-02-18T17:06:00+00:00,2025-02-18T18:03:00+00:00
-91.57720184326172,competing_risk_barrier_tcn,328810,1740153300000,1740153360000,0,stop_loss,1740154380000,17,8.283031622568766,-1,short,80.0,-95.57720184326172,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740153300000:-1,4.870502471923828,2025-02-21T15:55:00+00:00,2025-02-21T15:56:00+00:00,2025-02-21T16:13:00+00:00
-92.47650146484375,competing_risk_barrier_tcn,328810,1740153300000,1740153360000,0,stop_loss,1740154500000,19,3.3850390911102295,-1,short,80.0,-96.47650146484375,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740153300000:-1,2.1471142768859863,2025-02-21T15:55:00+00:00,2025-02-21T15:56:00+00:00,2025-02-21T16:15:00+00:00
148.0,competing_risk_barrier_tcn,328814,1740154500000,1740154560000,2,take_profit,1740158160000,60,3.5209965109825134,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740154500000:-1,0.7605739235877991,2025-02-21T16:15:00+00:00,2025-02-21T16:16:00+00:00,2025-02-21T17:16:00+00:00
86.28009796142578,competing_risk_barrier_tcn,328815,1740154800000,1740154860000,1,timeout,1740158460000,60,4.067009449005127,-1,short,80.0,82.28009796142578,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740154800000:-1,0.45248985290527344,2025-02-21T16:20:00+00:00,2025-02-21T16:21:00+00:00,2025-02-21T17:21:00+00:00
-92.0,competing_risk_barrier_tcn,328858,1740167700000,1740167760000,0,stop_loss,1740170100000,39,1.210582584142685,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740167700000:-1,0.24449709057807922,2025-02-21T19:55:00+00:00,2025-02-21T19:56:00+00:00,2025-02-21T20:35:00+00:00
-5.997560501098633,competing_risk_barrier_tcn,329098,1740239700000,1740239760000,1,timeout,1740243360000,60,7.251833359400432,1,long,74.96040344238281,-9.997560501098633,ETHUSDT,1,149.92080688476562,competing_risk_barrier_tcn:ETHUSDT:1740239700000:1,2.4375851154327393,2025-02-22T15:55:00+00:00,2025-02-22T15:56:00+00:00,2025-02-22T16:56:00+00:00
-92.0,competing_risk_barrier_tcn,329537,1740371400000,1740371460000,0,stop_loss,1740372420000,16,10.168431440989176,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740371400000:-1,4.727858066558838,2025-02-24T04:30:00+00:00,2025-02-24T04:31:00+00:00,2025-02-24T04:47:00+00:00
-92.0,competing_risk_barrier_tcn,329675,1740412800000,1740412860000,0,stop_loss,1740413280000,7,2.8234510024388633,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740412800000:-1,0.9108661413192749,2025-02-24T16:00:00+00:00,2025-02-24T16:01:00+00:00,2025-02-24T16:08:00+00:00
96.90373992919922,competing_risk_barrier_tcn,329710,1740423300000,1740423360000,2,take_profit,1740426300000,49,2.6675938864549003,-1,short,54.45186996459961,92.90373992919922,ETHUSDT,1,108.90373992919922,competing_risk_barrier_tcn:ETHUSDT:1740423300000:-1,0.42197278141975403,2025-02-24T18:55:00+00:00,2025-02-24T18:56:00+00:00,2025-02-24T19:45:00+00:00
148.0,competing_risk_barrier_tcn,329710,1740423300000,1740423360000,2,take_profit,1740426300000,49,2.999945958455404,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740423300000:-1,1.2680413722991943,2025-02-24T18:55:00+00:00,2025-02-24T18:56:00+00:00,2025-02-24T19:45:00+00:00
-92.0,competing_risk_barrier_tcn,329721,1740426600000,1740426660000,0,stop_loss,1740427560000,15,4.1892116864522295,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740426600000:-1,1.4942026138305664,2025-02-24T19:50:00+00:00,2025-02-24T19:51:00+00:00,2025-02-24T20:06:00+00:00
-92.0,competing_risk_barrier_tcn,329720,1740426300000,1740426360000,0,stop_loss,1740427800000,24,12.61991379658381,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740426300000:-1,0.6941177248954773,2025-02-24T19:45:00+00:00,2025-02-24T19:46:00+00:00,2025-02-24T20:10:00+00:00
148.0,competing_risk_barrier_tcn,329748,1740434700000,1740434760000,2,take_profit,1740435060000,5,22.050540288289387,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740434700000:-1,10.923429489135742,2025-02-24T22:05:00+00:00,2025-02-24T22:06:00+00:00,2025-02-24T22:11:00+00:00
-92.0,competing_risk_barrier_tcn,329749,1740435000000,1740435060000,0,stop_loss,1740435180000,2,9.490064144134521,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740435000000:-1,6.368686199188232,2025-02-24T22:10:00+00:00,2025-02-24T22:11:00+00:00,2025-02-24T22:13:00+00:00
-92.0,competing_risk_barrier_tcn,329750,1740435300000,1740435360000,0,stop_loss,1740436020000,11,8.584007263183594,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740435300000:-1,5.914304256439209,2025-02-24T22:15:00+00:00,2025-02-24T22:16:00+00:00,2025-02-24T22:27:00+00:00
148.0,competing_risk_barrier_tcn,329758,1740437700000,1740437760000,2,take_profit,1740437940000,3,12.356885433197021,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740437700000:-1,4.393097400665283,2025-02-24T22:55:00+00:00,2025-02-24T22:56:00+00:00,2025-02-24T22:59:00+00:00
-92.0,competing_risk_barrier_tcn,329759,1740438000000,1740438060000,0,stop_loss,1740438240000,3,10.596217473347982,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740438000000:-1,9.211804389953613,2025-02-24T23:00:00+00:00,2025-02-24T23:01:00+00:00,2025-02-24T23:04:00+00:00
58.63917541503906,competing_risk_barrier_tcn,329749,1740435000000,1740435060000,1,timeout,1740438660000,60,17.81667931874593,-1,short,75.51918029785156,54.63917541503906,BTCUSDT,0,151.03836059570312,competing_risk_barrier_tcn:BTCUSDT:1740435000000:-1,15.62576961517334,2025-02-24T22:10:00+00:00,2025-02-24T22:11:00+00:00,2025-02-24T23:11:00+00:00
-92.35890197753906,competing_risk_barrier_tcn,329769,1740441000000,1740441060000,0,stop_loss,1740441720000,11,7.026641368865967,-1,short,80.0,-96.35890197753906,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740441000000:-1,2.125793933868408,2025-02-24T23:50:00+00:00,2025-02-24T23:51:00+00:00,2025-02-25T00:02:00+00:00
-92.0,competing_risk_barrier_tcn,329775,1740442800000,1740442860000,0,stop_loss,1740443400000,9,11.936823527018229,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740442800000:1,7.387248992919922,2025-02-25T00:20:00+00:00,2025-02-25T00:21:00+00:00,2025-02-25T00:30:00+00:00
-92.0,competing_risk_barrier_tcn,329814,1740454500000,1740454560000,0,stop_loss,1740454980000,7,0.5235336373249689,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740454500000:-1,0.11534661054611206,2025-02-25T03:35:00+00:00,2025-02-25T03:36:00+00:00,2025-02-25T03:43:00+00:00
-92.0,competing_risk_barrier_tcn,329821,1740456600000,1740456660000,0,stop_loss,1740456960000,5,7.505399862925212,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740456600000:-1,5.943665981292725,2025-02-25T04:10:00+00:00,2025-02-25T04:11:00+00:00,2025-02-25T04:16:00+00:00
148.0,competing_risk_barrier_tcn,329823,1740457200000,1740457260000,2,take_profit,1740458160000,15,2.248410701751709,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740457200000:-1,1.5517098903656006,2025-02-25T04:20:00+00:00,2025-02-25T04:21:00+00:00,2025-02-25T04:36:00+00:00
148.0,competing_risk_barrier_tcn,329847,1740464400000,1740464460000,2,take_profit,1740466980000,42,10.091259082158407,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740464400000:-1,3.0841734409332275,2025-02-25T06:20:00+00:00,2025-02-25T06:21:00+00:00,2025-02-25T07:03:00+00:00
134.6427459716797,competing_risk_barrier_tcn,329856,1740467100000,1740467160000,2,take_profit,1740467220000,1,2.6855992476145425,-1,short,73.32137298583984,130.6427459716797,ETHUSDT,1,146.6427459716797,competing_risk_barrier_tcn:ETHUSDT:1740467100000:-1,2.22552227973938,2025-02-25T07:05:00+00:00,2025-02-25T07:06:00+00:00,2025-02-25T07:07:00+00:00
148.0,competing_risk_barrier_tcn,329856,1740467100000,1740467160000,2,take_profit,1740467460000,5,8.58527406056722,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740467100000:-1,5.313933372497559,2025-02-25T07:05:00+00:00,2025-02-25T07:06:00+00:00,2025-02-25T07:11:00+00:00
-92.0,competing_risk_barrier_tcn,329857,1740467400000,1740467460000,0,stop_loss,1740467580000,2,15.906596819559732,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740467400000:-1,11.971375465393066,2025-02-25T07:10:00+00:00,2025-02-25T07:11:00+00:00,2025-02-25T07:13:00+00:00
148.0,competing_risk_barrier_tcn,329857,1740467400000,1740467460000,2,take_profit,1740468360000,15,15.828609466552734,-1,short,80.0,144.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1740467400000:-1,6.426424026489258,2025-02-25T07:10:00+00:00,2025-02-25T07:11:00+00:00,2025-02-25T07:26:00+00:00
148.0,competing_risk_barrier_tcn,329860,1740468300000,1740468360000,2,take_profit,1740468480000,2,6.078067382176717,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740468300000:-1,3.348231077194214,2025-02-25T07:25:00+00:00,2025-02-25T07:26:00+00:00,2025-02-25T07:28:00+00:00
-92.0,competing_risk_barrier_tcn,329860,1740468300000,1740468360000,0,stop_loss,1740468540000,3,8.985763549804688,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740468300000:-1,7.996882438659668,2025-02-25T07:25:00+00:00,2025-02-25T07:26:00+00:00,2025-02-25T07:29:00+00:00
148.0,competing_risk_barrier_tcn,329873,1740472200000,1740472260000,2,take_profit,1740475020000,46,6.881536563237508,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740472200000:-1,1.448944330215454,2025-02-25T08:30:00+00:00,2025-02-25T08:31:00+00:00,2025-02-25T09:17:00+00:00
148.0,competing_risk_barrier_tcn,329884,1740475500000,1740475560000,2,take_profit,1740478620000,51,11.59233283996582,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740475500000:-1,11.207198143005371,2025-02-25T09:25:00+00:00,2025-02-25T09:26:00+00:00,2025-02-25T10:17:00+00:00
116.46693420410156,competing_risk_barrier_tcn,329884,1740475500000,1740475560000,1,timeout,1740479160000,60,6.739774703979492,-1,short,80.0,112.46693420410156,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740475500000:-1,6.685333728790283,2025-02-25T09:25:00+00:00,2025-02-25T09:26:00+00:00,2025-02-25T10:26:00+00:00
-92.0,competing_risk_barrier_tcn,329897,1740479400000,1740479460000,0,stop_loss,1740482700000,54,14.797354062398275,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740479400000:1,10.149640083312988,2025-02-25T10:30:00+00:00,2025-02-25T10:31:00+00:00,2025-02-25T11:25:00+00:00
-92.0,competing_risk_barrier_tcn,329908,1740482700000,1740482760000,0,stop_loss,1740483180000,7,7.138270139694214,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740482700000:-1,2.3358757495880127,2025-02-25T11:25:00+00:00,2025-02-25T11:26:00+00:00,2025-02-25T11:33:00+00:00
-92.0,competing_risk_barrier_tcn,329910,1740483300000,1740483360000,0,stop_loss,1740483540000,3,13.772280057271322,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740483300000:-1,13.460683822631836,2025-02-25T11:35:00+00:00,2025-02-25T11:36:00+00:00,2025-02-25T11:39:00+00:00
-92.0,competing_risk_barrier_tcn,329906,1740482100000,1740482160000,0,stop_loss,1740483660000,25,4.8722976843516035,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740482100000:-1,3.6379897594451904,2025-02-25T11:15:00+00:00,2025-02-25T11:16:00+00:00,2025-02-25T11:41:00+00:00
-92.0,competing_risk_barrier_tcn,329917,1740485400000,1740485460000,0,stop_loss,1740485820000,6,3.488546868165334,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740485400000:1,0.7141576409339905,2025-02-25T12:10:00+00:00,2025-02-25T12:11:00+00:00,2025-02-25T12:17:00+00:00
-92.0,competing_risk_barrier_tcn,329925,1740487800000,1740487860000,0,stop_loss,1740488460000,10,8.156322797139486,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740487800000:-1,4.263005256652832,2025-02-25T12:50:00+00:00,2025-02-25T12:51:00+00:00,2025-02-25T13:01:00+00:00
69.1606674194336,competing_risk_barrier_tcn,329931,1740489600000,1740489660000,1,timeout,1740493260000,60,6.501137574513753,-1,short,80.0,65.1606674194336,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740489600000:-1,3.6203484535217285,2025-02-25T13:20:00+00:00,2025-02-25T13:21:00+00:00,2025-02-25T14:21:00+00:00
-92.0,competing_risk_barrier_tcn,329950,1740495300000,1740495360000,0,stop_loss,1740497820000,41,4.92104705174764,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740495300000:-1,4.035217761993408,2025-02-25T14:55:00+00:00,2025-02-25T14:56:00+00:00,2025-02-25T15:37:00+00:00
-92.0,competing_risk_barrier_tcn,329950,1740495300000,1740495360000,0,stop_loss,1740497820000,41,4.420725663503011,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740495300000:-1,4.1928887367248535,2025-02-25T14:55:00+00:00,2025-02-25T14:56:00+00:00,2025-02-25T15:37:00+00:00
148.0,competing_risk_barrier_tcn,329959,1740498000000,1740498060000,2,take_profit,1740498720000,11,6.106018165747325,1,long,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740498000000:1,0.717593252658844,2025-02-25T15:40:00+00:00,2025-02-25T15:41:00+00:00,2025-02-25T15:52:00+00:00
-92.0,competing_risk_barrier_tcn,329972,1740501900000,1740501960000,0,stop_loss,1740502440000,8,12.045379161834717,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740501900000:1,5.838237285614014,2025-02-25T16:45:00+00:00,2025-02-25T16:46:00+00:00,2025-02-25T16:54:00+00:00
-92.0,competing_risk_barrier_tcn,329987,1740506400000,1740506460000,0,stop_loss,1740506820000,6,7.780534068743388,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740506400000:-1,1.4446085691452026,2025-02-25T18:00:00+00:00,2025-02-25T18:01:00+00:00,2025-02-25T18:07:00+00:00
148.0,competing_risk_barrier_tcn,329989,1740507000000,1740507060000,2,take_profit,1740508260000,20,7.6557563940684,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740507000000:-1,2.3972132205963135,2025-02-25T18:10:00+00:00,2025-02-25T18:11:00+00:00,2025-02-25T18:31:00+00:00
-92.0,competing_risk_barrier_tcn,329994,1740508500000,1740508560000,0,stop_loss,1740508860000,5,16.146289507548016,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740508500000:-1,14.951024055480957,2025-02-25T18:35:00+00:00,2025-02-25T18:36:00+00:00,2025-02-25T18:41:00+00:00
-92.0,competing_risk_barrier_tcn,329996,1740509100000,1740509160000,0,stop_loss,1740510540000,23,12.007175127665201,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740509100000:-1,11.085458755493164,2025-02-25T18:45:00+00:00,2025-02-25T18:46:00+00:00,2025-02-25T19:09:00+00:00
-92.0,competing_risk_barrier_tcn,330010,1740513300000,1740513360000,0,stop_loss,1740514260000,15,6.525652647018433,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740513300000:1,3.0291779041290283,2025-02-25T19:55:00+00:00,2025-02-25T19:56:00+00:00,2025-02-25T20:11:00+00:00
-92.0,competing_risk_barrier_tcn,330036,1740521100000,1740521160000,0,stop_loss,1740521520000,6,9.614710330963135,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740521100000:1,7.16591215133667,2025-02-25T22:05:00+00:00,2025-02-25T22:06:00+00:00,2025-02-25T22:12:00+00:00
-92.0,competing_risk_barrier_tcn,330048,1740524700000,1740524760000,0,stop_loss,1740526920000,36,4.246176799138387,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740524700000:1,0.8035495281219482,2025-02-25T23:05:00+00:00,2025-02-25T23:06:00+00:00,2025-02-25T23:42:00+00:00
-92.0,competing_risk_barrier_tcn,330099,1740540000000,1740540060000,0,stop_loss,1740540900000,14,1.0289631485939026,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740540000000:1,0.6787068247795105,2025-02-26T03:20:00+00:00,2025-02-26T03:21:00+00:00,2025-02-26T03:35:00+00:00
-92.0,competing_risk_barrier_tcn,330274,1740592500000,1740592560000,0,stop_loss,1740592860000,5,2.668349782625834,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740592500000:-1,1.56334388256073,2025-02-26T17:55:00+00:00,2025-02-26T17:56:00+00:00,2025-02-26T18:01:00+00:00
148.0,competing_risk_barrier_tcn,330281,1740594600000,1740594660000,2,take_profit,1740595080000,7,6.483260949452718,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740594600000:-1,2.133040428161621,2025-02-26T18:30:00+00:00,2025-02-26T18:31:00+00:00,2025-02-26T18:38:00+00:00
-92.0,competing_risk_barrier_tcn,330530,1740669300000,1740669360000,0,stop_loss,1740670800000,24,1.6900337239106495,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1740669300000:-1,0.05429401993751526,2025-02-27T15:15:00+00:00,2025-02-27T15:16:00+00:00,2025-02-27T15:40:00+00:00
148.0,competing_risk_barrier_tcn,330653,1740706200000,1740706260000,2,take_profit,1740706440000,3,7.023583134015401,-1,short,80.0,144.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1740706200000:-1,1.0576001405715942,2025-02-28T01:30:00+00:00,2025-02-28T01:31:00+00:00,2025-02-28T01:34:00+00:00
-92.0,competing_risk_barrier_tcn,330659,1740708000000,1740708060000,0,stop_loss,1740708240000,3,2.536513348420461,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740708000000:-1,0.6547169089317322,2025-02-28T02:00:00+00:00,2025-02-28T02:01:00+00:00,2025-02-28T02:04:00+00:00
-92.0,competing_risk_barrier_tcn,330684,1740715500000,1740715560000,0,stop_loss,1740715740000,3,3.8123724857966104,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740715500000:-1,1.763034701347351,2025-02-28T04:05:00+00:00,2025-02-28T04:06:00+00:00,2025-02-28T04:09:00+00:00
148.0,competing_risk_barrier_tcn,330687,1740716400000,1740716460000,2,take_profit,1740717360000,15,2.4275959630807242,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740716400000:-1,0.4387650191783905,2025-02-28T04:20:00+00:00,2025-02-28T04:21:00+00:00,2025-02-28T04:36:00+00:00
-92.0,competing_risk_barrier_tcn,330781,1740744600000,1740744660000,0,stop_loss,1740748260000,60,1.945909043153127,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1740744600000:-1,0.8366923928260803,2025-02-28T12:10:00+00:00,2025-02-28T12:11:00+00:00,2025-02-28T13:11:00+00:00
-93.0,competing_risk_barrier_tcn,330919,1740786000000,1740786060000,0,stop_loss,1740788220000,36,2.997775137424469,1,long,80.0,-97.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740786000000:1,0.6666967272758484,2025-02-28T23:40:00+00:00,2025-02-28T23:41:00+00:00,2025-03-01T00:17:00+00:00
-92.0,competing_risk_barrier_tcn,330946,1740794100000,1740794160000,0,stop_loss,1740796860000,45,1.3562205508351326,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740794100000:1,0.07018991559743881,2025-03-01T01:55:00+00:00,2025-03-01T01:56:00+00:00,2025-03-01T02:41:00+00:00
-92.0,competing_risk_barrier_tcn,331411,1740933600000,1740933660000,0,stop_loss,1740933720000,1,7.6961822509765625,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740933600000:1,6.708736896514893,2025-03-02T16:40:00+00:00,2025-03-02T16:41:00+00:00,2025-03-02T16:42:00+00:00
-92.0,competing_risk_barrier_tcn,331584,1740985500000,1740985560000,0,stop_loss,1740986100000,9,6.2279737790425616,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1740985500000:-1,1.2416362762451172,2025-03-03T07:05:00+00:00,2025-03-03T07:06:00+00:00,2025-03-03T07:15:00+00:00
148.0,competing_risk_barrier_tcn,331675,1741012800000,1741012860000,2,take_profit,1741013580000,12,3.246791794896126,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1741012800000:-1,0.20521412789821625,2025-03-03T14:40:00+00:00,2025-03-03T14:41:00+00:00,2025-03-03T14:53:00+00:00
-92.0,competing_risk_barrier_tcn,331679,1741014000000,1741014060000,0,stop_loss,1741014780000,12,2.711884915828705,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1741014000000:-1,0.5095495581626892,2025-03-03T15:00:00+00:00,2025-03-03T15:01:00+00:00,2025-03-03T15:13:00+00:00
-92.0,competing_risk_barrier_tcn,331683,1741015200000,1741015260000,0,stop_loss,1741015440000,3,2.1092734734217324,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1741015200000:-1,1.1546207666397095,2025-03-03T15:20:00+00:00,2025-03-03T15:21:00+00:00,2025-03-03T15:24:00+00:00
-92.0,competing_risk_barrier_tcn,331679,1741014000000,1741014060000,0,stop_loss,1741015440000,23,3.8385841846466064,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1741014000000:-1,2.706962823867798,2025-03-03T15:00:00+00:00,2025-03-03T15:01:00+00:00,2025-03-03T15:24:00+00:00
-92.0,competing_risk_barrier_tcn,331686,1741016100000,1741016160000,0,stop_loss,1741016640000,8,6.792259454727173,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1741016100000:-1,3.6767079830169678,2025-03-03T15:35:00+00:00,2025-03-03T15:36:00+00:00,2025-03-03T15:44:00+00:00
147.14939880371094,competing_risk_barrier_tcn,331689,1741017000000,1741017060000,2,take_profit,1741018320000,21,8.55491574605306,-1,short,80.0,143.14939880371094,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1741017000000:-1,5.196991920471191,2025-03-03T15:50:00+00:00,2025-03-03T15:51:00+00:00,2025-03-03T16:12:00+00:00
-92.0,competing_risk_barrier_tcn,331694,1741018500000,1741018560000,0,stop_loss,1741018800000,4,9.570525805155436,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1741018500000:-1,7.702169418334961,2025-03-03T16:15:00+00:00,2025-03-03T16:16:00+00:00,2025-03-03T16:20:00+00:00
-92.0,competing_risk_barrier_tcn,331706,1741022100000,1741022160000,0,stop_loss,1741022580000,7,2.491601904233297,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1741022100000:-1,1.8491772413253784,2025-03-03T17:15:00+00:00,2025-03-03T17:16:00+00:00,2025-03-03T17:23:00+00:00
28.373455047607422,competing_risk_barrier_tcn,331696,1741019100000,1741019160000,1,timeout,1741022760000,60,8.495060284932455,-1,short,80.0,24.373455047607422,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1741019100000:-1,4.577062606811523,2025-03-03T16:25:00+00:00,2025-03-03T16:26:00+00:00,2025-03-03T17:26:00+00:00
-92.0,competing_risk_barrier_tcn,331709,1741023000000,1741023060000,0,stop_loss,1741023840000,13,8.816342830657959,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1741023000000:-1,6.088764667510986,2025-03-03T17:30:00+00:00,2025-03-03T17:31:00+00:00,2025-03-03T17:44:00+00:00
