round,treatment,view,objective,seed,fold,loss_skill,final_iterations,backend,device,reload_max_abs_prediction_error_bps,model_sha256,file_sha256
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5601,2023-11,0.13308700127381923,358,opencl,opencl:auto,0.0,5e1b03dc4cbd0cb47028675d6372ed1bd80bd94dffe6943e9de8ffec4cc4d506,f1e849b141bd509b9ebf33321bdc221fe76874d4100d7c58e640794e67879583
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5601,2023-12,0.09027063399330881,358,opencl,opencl:auto,0.0,5e1b03dc4cbd0cb47028675d6372ed1bd80bd94dffe6943e9de8ffec4cc4d506,f1e849b141bd509b9ebf33321bdc221fe76874d4100d7c58e640794e67879583
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5601,2024-01,0.08468205332888867,358,opencl,opencl:auto,0.0,5e1b03dc4cbd0cb47028675d6372ed1bd80bd94dffe6943e9de8ffec4cc4d506,f1e849b141bd509b9ebf33321bdc221fe76874d4100d7c58e640794e67879583
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5601,2024-02,0.062241324415150845,358,opencl,opencl:auto,0.0,5e1b03dc4cbd0cb47028675d6372ed1bd80bd94dffe6943e9de8ffec4cc4d506,f1e849b141bd509b9ebf33321bdc221fe76874d4100d7c58e640794e67879583
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5601,2024-03,0.10665355820089184,358,opencl,opencl:auto,0.0,5e1b03dc4cbd0cb47028675d6372ed1bd80bd94dffe6943e9de8ffec4cc4d506,f1e849b141bd509b9ebf33321bdc221fe76874d4100d7c58e640794e67879583
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5601,2024-04,0.0804887242872816,358,opencl,opencl:auto,0.0,5e1b03dc4cbd0cb47028675d6372ed1bd80bd94dffe6943e9de8ffec4cc4d506,f1e849b141bd509b9ebf33321bdc221fe76874d4100d7c58e640794e67879583
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5601,2024-05,0.059845641325278254,358,opencl,opencl:auto,0.0,5e1b03dc4cbd0cb47028675d6372ed1bd80bd94dffe6943e9de8ffec4cc4d506,f1e849b141bd509b9ebf33321bdc221fe76874d4100d7c58e640794e67879583
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5601,2024-06,0.0952062260828479,358,opencl,opencl:auto,0.0,5e1b03dc4cbd0cb47028675d6372ed1bd80bd94dffe6943e9de8ffec4cc4d506,f1e849b141bd509b9ebf33321bdc221fe76874d4100d7c58e640794e67879583
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2023-07,0.19368716745818315,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2023-08,0.21882390816380826,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2023-09,0.18131151327615158,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2023-10,0.10382028133055055,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2023-11,0.13450702893351785,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2023-12,0.08926867122663429,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2024-01,0.08580853309338987,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2024-02,0.062150499929427006,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2024-03,0.10736289221855655,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2024-04,0.07926862920937505,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2024-05,0.05930623040844929,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5602,2024-06,0.09560041250495344,273,opencl,opencl:auto,0.0,497c140f54124cda19a32543cf0f05cfdf720ed44487b0b0d355fe8973122b44,f30ccf1960de3fb2da3d093b3ae992d66c3d30fa1ca9eebb3070b159fc42b5a5
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2023-07,0.1925933725896659,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2023-08,0.21931764612378313,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2023-09,0.1821862009781916,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2023-10,0.10640037429685067,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2023-11,0.13460258413922233,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2023-12,0.09027899825457275,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2024-01,0.08265723368739708,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2024-02,0.06306170784862608,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2024-03,0.10710034503165733,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2024-04,0.08015890495571265,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2024-05,0.059231001775097214,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,raw_stress_payoff,lower_tail_q20,5603,2024-06,0.09465688245492476,354,opencl,opencl:auto,0.0,fa69187dc9e395fde8238094ace099c082fdd3b184b8f4f11bfea5a9071739ee,5a6d621b74566a77b1190cdf99e300e915b62f9337fe7fc45df894458f9b32f4
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2023-07,0.020946894575030184,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2023-08,0.03432123127259423,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2023-09,0.026125803465510078,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2023-10,0.030197407811362043,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2023-11,0.03610734925094827,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2023-12,0.025706130650471892,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2024-01,0.023939788949000063,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2024-02,0.02197603903874501,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2024-03,0.022984794848403434,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2024-04,0.03827868423593461,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2024-05,0.029169528139588063,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5601,2024-06,0.018673157283237596,96,opencl,opencl:auto,0.0,983ec0241796c1d2934844c7932f1d93cbd7df63bfcf6b574b056f50c24a9550,6624ac08ef9e5097f374f4234e15edf34dec91a8b5319354da14c11751c687be
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2023-07,0.021739881609834977,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2023-08,0.035291997583007384,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2023-09,0.025321597079398628,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2023-10,0.030734093280539665,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2023-11,0.03564822766167486,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2023-12,0.02501561010518516,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2024-01,0.025078072352325398,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2024-02,0.019733104856763717,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2024-03,0.024004562371260918,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2024-04,0.0363494745180184,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2024-05,0.02881684648066396,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5602,2024-06,0.012454900959402826,92,opencl,opencl:auto,0.0,7c4d00c340a8342fe5d88b49d7287e59f705d6055c8f1f57ed3c172bd25f061c,f9b682e925bd1b1366eb76d372ed630b9e2e8aa72d9fd5cf86661666033b7bd1
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2023-07,0.022206871749811175,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2023-08,0.03306420491917983,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2023-09,0.030697725767650286,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2023-10,0.02996781035765117,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2023-11,0.03631765805315612,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2023-12,0.026650666798855527,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2024-01,0.024286964004934353,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2024-02,0.020914494467720646,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2024-03,0.023613294881515645,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2024-04,0.036579163356902034,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2024-05,0.028795927493131313,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,conditional_mean,5603,2024-06,0.01896603220222881,85,opencl,opencl:auto,0.0,936a4b59049882d89feb5667228d5f211c6bf06e6abd79fc386e8f578474a81e,5831d6e23585dde4f7f9c8e31acc6068c4b6b7e9246b66aa882102c070587483
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-07,0.04962886537196998,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-08,0.06523465938557393,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-09,0.06262264386852878,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-10,0.058581727726383814,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-11,0.042371239924784865,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2023-12,0.033736124221229846,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-01,0.03665641800520014,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-02,0.04456910277345172,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-03,0.0350094346398826,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-04,0.05788976832349457,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-05,0.05776337040274693,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5601,2024-06,0.04302417572482853,324,opencl,opencl:auto,0.0,5ea5e4e1a4ad377636845c33cc377221cc2ce18daaadf118edb4ebe284c148f7,406a04f891d70b0a2ce76537e72703e49f05fa9927b3b172403aebc89754cf22
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-07,0.05367388644824744,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-08,0.06462996633604379,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-09,0.06340138511560522,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-10,0.05796469761140566,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-11,0.042996521232393614,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2023-12,0.033033877721943106,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-01,0.03787840957165334,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-02,0.042962230217459596,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-03,0.03235778657829391,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-04,0.06195765729452729,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-05,0.05719284697555305,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5602,2024-06,0.04262166862996686,297,opencl,opencl:auto,0.0,f0e74b5f894eefcfa5d3e860c6b8c3d8d11459943b208549042e35f66d184d64,6c5385e751df3bf910679459c60bb8948e9c74eb12a939ee76420e5be7734e19
