round_id,symbol,objective,timestamp_ms,timestamp_utc,strategy_equity,baseline_equity,strategy_drawdown,baseline_drawdown,quote_volume,trade_count,rolling_quote_volume_median,rolling_trade_count_median,clock_bucket,clock_bucket_quote_volume_median,clock_bucket_trade_count_median,data_probed_low_session_flag,low_liquidity_flag,weekend_flag,utc_hour,utc_weekday
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996878999,2017-08-17T19:07:58Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996879999,2017-08-17T19:07:59Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996880999,2017-08-17T19:08:00Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996881999,2017-08-17T19:08:01Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996882999,2017-08-17T19:08:02Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996883999,2017-08-17T19:08:03Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996884999,2017-08-17T19:08:04Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996885999,2017-08-17T19:08:05Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996886999,2017-08-17T19:08:06Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996887999,2017-08-17T19:08:07Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996888999,2017-08-17T19:08:08Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996889999,2017-08-17T19:08:09Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996890999,2017-08-17T19:08:10Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996891999,2017-08-17T19:08:11Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996892999,2017-08-17T19:08:12Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996893999,2017-08-17T19:08:13Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996894999,2017-08-17T19:08:14Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996895999,2017-08-17T19:08:15Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996896999,2017-08-17T19:08:16Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996897999,2017-08-17T19:08:17Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996898999,2017-08-17T19:08:18Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996899999,2017-08-17T19:08:19Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996900999,2017-08-17T19:08:20Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996901999,2017-08-17T19:08:21Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996902999,2017-08-17T19:08:22Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996903999,2017-08-17T19:08:23Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996904999,2017-08-17T19:08:24Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,809.38442115,1,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996906999,2017-08-17T19:08:26Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996907999,2017-08-17T19:08:27Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996908999,2017-08-17T19:08:28Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996909999,2017-08-17T19:08:29Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996910999,2017-08-17T19:08:30Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996911999,2017-08-17T19:08:31Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996912999,2017-08-17T19:08:32Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996913999,2017-08-17T19:08:33Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996914999,2017-08-17T19:08:34Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996915999,2017-08-17T19:08:35Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996916999,2017-08-17T19:08:36Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996917999,2017-08-17T19:08:37Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996918999,2017-08-17T19:08:38Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996919999,2017-08-17T19:08:39Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996920999,2017-08-17T19:08:40Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996921999,2017-08-17T19:08:41Z,999.5236598674733,999.0865404971141,0.00047634013252672956,0.0009134595028858712,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996922999,2017-08-17T19:08:42Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,469.99595846,2,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996924999,2017-08-17T19:08:44Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996925999,2017-08-17T19:08:45Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996926999,2017-08-17T19:08:46Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996927999,2017-08-17T19:08:47Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996928999,2017-08-17T19:08:48Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996929999,2017-08-17T19:08:49Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996930999,2017-08-17T19:08:50Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996931999,2017-08-17T19:08:51Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996932999,2017-08-17T19:08:52Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996933999,2017-08-17T19:08:53Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996934999,2017-08-17T19:08:54Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996935999,2017-08-17T19:08:55Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996936999,2017-08-17T19:08:56Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996937999,2017-08-17T19:08:57Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996938999,2017-08-17T19:08:58Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996939999,2017-08-17T19:08:59Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996940999,2017-08-17T19:09:00Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996941999,2017-08-17T19:09:01Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996942999,2017-08-17T19:09:02Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996943999,2017-08-17T19:09:03Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996944999,2017-08-17T19:09:04Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996945999,2017-08-17T19:09:05Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996946999,2017-08-17T19:09:06Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996947999,2017-08-17T19:09:07Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996948999,2017-08-17T19:09:08Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996949999,2017-08-17T19:09:09Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996950999,2017-08-17T19:09:10Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996951999,2017-08-17T19:09:11Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996952999,2017-08-17T19:09:12Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996953999,2017-08-17T19:09:13Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996954999,2017-08-17T19:09:14Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996955999,2017-08-17T19:09:15Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996956999,2017-08-17T19:09:16Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996957999,2017-08-17T19:09:17Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996958999,2017-08-17T19:09:18Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996959999,2017-08-17T19:09:19Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996960999,2017-08-17T19:09:20Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996961999,2017-08-17T19:09:21Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996962999,2017-08-17T19:09:22Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,2241.35829671,2,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996964999,2017-08-17T19:09:24Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996965999,2017-08-17T19:09:25Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996966999,2017-08-17T19:09:26Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996967999,2017-08-17T19:09:27Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996968999,2017-08-17T19:09:28Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996969999,2017-08-17T19:09:29Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996970999,2017-08-17T19:09:30Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996971999,2017-08-17T19:09:31Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996972999,2017-08-17T19:09:32Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996973999,2017-08-17T19:09:33Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996974999,2017-08-17T19:09:34Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996975999,2017-08-17T19:09:35Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996976999,2017-08-17T19:09:36Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996977999,2017-08-17T19:09:37Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996978999,2017-08-17T19:09:38Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996979999,2017-08-17T19:09:39Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996980999,2017-08-17T19:09:40Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996981999,2017-08-17T19:09:41Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996982999,2017-08-17T19:09:42Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996983999,2017-08-17T19:09:43Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996984999,2017-08-17T19:09:44Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996985999,2017-08-17T19:09:45Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996986999,2017-08-17T19:09:46Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,1502996987999,2017-08-17T19:09:47Z,999.5236598674733,999.6507915959004,0.00047634013252672956,0.0003492084040996133,0.0,0,0.0,0.0,3:19:00,0.0,0.0,False,False,False,19,3
